Invoice ID,Invoice Status,Customer ID,Due Date,PurchaseOrder,SubTotal,Total,Balance,Adjustment,Expected Payment Date,Last Payment Date,Item Name,Item Desc,Quantity,Discount,Discount Amount,Item Total,Item Price,Product ID,SKU,Customer Name,Invoice Date,Invoice Number,Account,Account Code,Sales person,Item Type,Usage Unit
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Capsicum Green - Big,,6,0.00,0.000,0.00,0.00,209792000054203496,FARMTHFINALCAT32,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Capsicum Red - Big,,1.5,0.00,0.000,0.00,0.00,209792000054204108,FARMTHFINALCAT34,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Carrot Local,,3,0.00,0.000,0.00,0.00,209792000054203892,FARMTHFINALCAT38,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Cauliflower (600-900gm/pc),,1,0.00,0.000,0.00,0.00,209792000054203622,FARMTHFINALCAT41,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Pc
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Celery,,0.1,0.00,0.000,0.00,0.00,209792000054204369,FARMTHFINALCAT43,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Cherry Tomato,,0.5,0.00,0.000,0.00,0.00,209792000054204396,FARMTHFINALCAT44,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Chilli Long Green,,0.1,0.00,0.000,0.00,0.00,209792000054203955,FARMTHFINALCAT45,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Chow Chow,,0.1,0.00,0.000,0.00,0.00,209792000054204459,FARMTHFINALCAT48,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Coriander Hybrid,,0.3,0.00,0.000,0.00,0.00,209792000054203577,FARMTHFINALCAT51,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Garlic Peeled,,1.5,0.00,0.000,0.00,0.00,209792000054203856,FARMTHFINALCAT62,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Leeks,,0.1,0.00,0.000,0.00,0.00,209792000054203946,FARMTHFINALCAT69,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Lemon Yellow,,0.5,0.00,0.000,0.00,0.00,209792000054203793,FARMTHFINALCAT71,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Lettuce Iceberg,,3,0.00,0.000,0.00,0.00,209792000054204144,FARMTHFINALCAT74,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Mushroom Button,,3,0.00,0.000,0.00,0.00,209792000054203640,FARMTHFINALCAT79,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Pc (180 - 200 g/Pc)
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Ladies Finger - Okra/Bhindi,,1,0.00,0.000,0.00,0.00,209792000054204198,FARMTHFINALCAT67,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Onion,,7,0.00,0.000,0.00,0.00,209792000054203667,FARMTHFINALCAT81,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Palak,,0.5,0.00,0.000,0.00,0.00,209792000054203451,FARMTHFINALCAT4832,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Papaya Ripe (kg),,1,0.00,0.000,0.00,0.00,209792000050937658,FARMTHFINALCAT200,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Parsley,,0.5,0.00,0.000,0.00,0.00,209792000054204414,FARMTHFINALCAT89,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Bok Choy  (Pok Choy ),,0.5,0.00,0.000,0.00,0.00,209792000054204351,FARMTHFINALCAT21,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Pomegranate,,0.1,0.00,0.000,0.00,0.00,209792000054203613,FARMTHFINALCAT92,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Potato,,0.5,0.00,0.000,0.00,0.00,209792000054203820,FARMTHFINALCAT93,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Spring Onion,,1,0.00,0.000,0.00,0.00,209792000054203685,FARMTHFINALCAT102,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Sweet Potato,,0.5,0.00,0.000,0.00,0.00,209792000054204270,FARMTHFINALCAT104,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Tomato Hybrid,,6,0.00,0.000,0.00,0.00,209792000054203559,FARMTHFINALCAT106,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Watermelon Kiran (kg),,2.4,0.00,0.000,0.00,0.00,209792000054204549,FARMTHFINALCAT248821,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Apple,,0.2,0.00,0.000,0.00,0.00,209792000054203442,FARMTHFINALCAT4,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Bitter Gourd  (Karela ),,1.5,0.00,0.000,0.00,0.00,209792000054204450,FARMTHFINALCAT20,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Broccoli  - Big,,1,0.00,0.000,0.00,0.00,209792000054203523,FARMTHFINALCAT27,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Chinese Cabbage,,1,0.00,0.000,0.00,0.00,209792000054203919,FARMTHFINALCAT47,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Zucchini Yellow - Medium,,0.5,0.00,0.000,0.00,0.00,209792000054204063,FARMTHFINALCAT113,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Raw Mango,,0.6,0.00,0.000,0.00,0.00,209792000054204216,FARMTHFINALCAT98,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Onion,STAFF VEG,0.5,0.00,0.000,0.00,0.00,209792000054203667,FARMTHFINALCAT81,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Potato,STAFF VEG,0.5,0.00,0.000,0.00,0.00,209792000054203820,FARMTHFINALCAT93,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Tomato Hybrid,STAFF VEG,1,0.00,0.000,0.00,0.00,209792000054203559,FARMTHFINALCAT106,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996165,Closed,209792000097943055,2023-06-30,,0.00,0.00,0.00,0.00,,,Bottle Gourd  (Lauki ) - Medium,STAFF VEG,1,0.00,0.000,0.00,0.00,209792000054204018,FARMTHFINALCAT23,FRESH MENU BELLANDUR,2023-06-06,INV-122434,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Brinjal Long Green,,0.5,0.00,0.000,0.00,0.00,209792000054204315,FARMTHFINALCAT25,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Cabbage Local - Big,,10.5,0.00,0.000,0.00,0.00,209792000054203937,FARMTHFINALCAT29,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Capsicum Green - Big,,9,0.00,0.000,0.00,0.00,209792000054203496,FARMTHFINALCAT32,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Capsicum Red - Big,,2,0.00,0.000,0.00,0.00,209792000054204108,FARMTHFINALCAT34,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Carrot Local,,4,0.00,0.000,0.00,0.00,209792000054203892,FARMTHFINALCAT38,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Cauliflower (600-900gm/pc),,2,0.00,0.000,0.00,0.00,209792000054203622,FARMTHFINALCAT41,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Pc
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Cherry Tomato,,0.2,0.00,0.000,0.00,0.00,209792000054204396,FARMTHFINALCAT44,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Ginger,,0.5,0.00,0.000,0.00,0.00,209792000054203874,FARMTHFINALCAT64,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Lettuce Iceberg,,5.1,0.00,0.000,0.00,0.00,209792000054204144,FARMTHFINALCAT74,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Mint Leaves (Pudhina ),,0.2,0.00,0.000,0.00,0.00,209792000054204036,FARMTHFINALCAT78,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Mushroom Button,,2,0.00,0.000,0.00,0.00,209792000054203640,FARMTHFINALCAT79,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Pc (180 - 200 g/Pc)
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Muskmelon,,1,0.00,0.000,0.00,0.00,209792000054203505,FARMTHFINALCAT80,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Onion,,10,0.00,0.000,0.00,0.00,209792000054203667,FARMTHFINALCAT81,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Palak,,0.5,0.00,0.000,0.00,0.00,209792000054203451,FARMTHFINALCAT4832,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Papaya Ripe (kg),,1.7,0.00,0.000,0.00,0.00,209792000050937658,FARMTHFINALCAT200,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Parsley,,1,0.00,0.000,0.00,0.00,209792000054204414,FARMTHFINALCAT89,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Pineapple,,2.2,0.00,0.000,0.00,0.00,209792000054203604,FARMTHFINALCAT91,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Bok Choy  (Pok Choy ),,1.1,0.00,0.000,0.00,0.00,209792000054204351,FARMTHFINALCAT21,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Pomegranate,,0.2,0.00,0.000,0.00,0.00,209792000054203613,FARMTHFINALCAT92,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Potato,,1.1,0.00,0.000,0.00,0.00,209792000054203820,FARMTHFINALCAT93,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Spring Onion,,1.4,0.00,0.000,0.00,0.00,209792000054203685,FARMTHFINALCAT102,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Tomato Hybrid,,10,0.00,0.000,0.00,0.00,209792000054203559,FARMTHFINALCAT106,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Watermelon Kiran (kg),,2.9,0.00,0.000,0.00,0.00,209792000054204549,FARMTHFINALCAT248821,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Apple,,0.2,0.00,0.000,0.00,0.00,209792000054203442,FARMTHFINALCAT4,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Bitter Gourd  (Karela ),,0.6,0.00,0.000,0.00,0.00,209792000054204450,FARMTHFINALCAT20,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Broccoli  - Big,,2,0.00,0.000,0.00,0.00,209792000054203523,FARMTHFINALCAT27,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Chinese Cabbage,,2.1,0.00,0.000,0.00,0.00,209792000054203919,FARMTHFINALCAT47,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Cucumber English,,5,0.00,0.000,0.00,0.00,209792000054204162,FARMTHFINALCAT53,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Zucchini Yellow - Medium,,0.5,0.00,0.000,0.00,0.00,209792000054204063,FARMTHFINALCAT113,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Raw Mango,,0.7,0.00,0.000,0.00,0.00,209792000054204216,FARMTHFINALCAT98,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Tomato Hybrid,STAFF VEG,1,0.00,0.000,0.00,0.00,209792000054203559,FARMTHFINALCAT106,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Potato,STAFF VEG,0.5,0.00,0.000,0.00,0.00,209792000054203820,FARMTHFINALCAT93,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Onion,STAFF VEG,0.5,0.00,0.000,0.00,0.00,209792000054203667,FARMTHFINALCAT81,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996255,Closed,209792000090006131,2023-06-30,,0.00,0.00,0.00,0.00,,,Bottle Gourd  (Lauki ) - Medium,STAFF VEG,1,0.00,0.000,0.00,0.00,209792000054204018,FARMTHFINALCAT23,FRESH MENU WF,2023-06-06,INV-122435,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Basil Leaves,,0.1,0.00,0.000,0.00,0.00,209792000054204504,FARMTHFINALCAT15,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Beetroot,,1,0.00,0.000,0.00,0.00,209792000054204171,FARMTHFINALCAT19,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Capsicum Green - Big,,6,0.00,0.000,0.00,0.00,209792000054203496,FARMTHFINALCAT32,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Capsicum Red - Big,,1.5,0.00,0.000,0.00,0.00,209792000054204108,FARMTHFINALCAT34,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Carrot Local,,3,0.00,0.000,0.00,0.00,209792000054203892,FARMTHFINALCAT38,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Cauliflower (600-900gm/pc),,1,0.00,0.000,0.00,0.00,209792000054203622,FARMTHFINALCAT41,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Pc
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Celery,,0.15,0.00,0.000,0.00,0.00,209792000054204369,FARMTHFINALCAT43,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Cherry Tomato,,0.25,0.00,0.000,0.00,0.00,209792000054204396,FARMTHFINALCAT44,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Coriander Hybrid,,0.3,0.00,0.000,0.00,0.00,209792000054203577,FARMTHFINALCAT51,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Garlic Peeled,,1.5,0.00,0.000,0.00,0.00,209792000054203856,FARMTHFINALCAT62,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Ginger,,0.5,0.00,0.000,0.00,0.00,209792000054203874,FARMTHFINALCAT64,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Lemon Yellow,,0.5,0.00,0.000,0.00,0.00,209792000054203793,FARMTHFINALCAT71,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Lettuce Iceberg,,4,0.00,0.000,0.00,0.00,209792000054204144,FARMTHFINALCAT74,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Mint Leaves (Pudhina ),,0.25,0.00,0.000,0.00,0.00,209792000054204036,FARMTHFINALCAT78,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Mushroom Button,,2,0.00,0.000,0.00,0.00,209792000054203640,FARMTHFINALCAT79,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Pc (180 - 200 g/Pc)
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Muskmelon,,1.5,0.00,0.000,0.00,0.00,209792000054203505,FARMTHFINALCAT80,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Onion,,9,0.00,0.000,0.00,0.00,209792000054203667,FARMTHFINALCAT81,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Palak,,0.3,0.00,0.000,0.00,0.00,209792000054203451,FARMTHFINALCAT4832,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Papaya Ripe (kg),,1.2,0.00,0.000,0.00,0.00,209792000050937658,FARMTHFINALCAT200,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Parsley,,0.5,0.00,0.000,0.00,0.00,209792000054204414,FARMTHFINALCAT89,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Pineapple,,1.7,0.00,0.000,0.00,0.00,209792000054203604,FARMTHFINALCAT91,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Bok Choy  (Pok Choy ),,0.5,0.00,0.000,0.00,0.00,209792000054204351,FARMTHFINALCAT21,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Pomegranate,,0.2,0.00,0.000,0.00,0.00,209792000054203613,FARMTHFINALCAT92,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Potato,,2,0.00,0.000,0.00,0.00,209792000054203820,FARMTHFINALCAT93,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Pumpkin Red (Kadoo) (Kg),,1,0.00,0.000,0.00,0.00,209792000054203370,FARMTHFINALCAT23406,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Tomato Hybrid,,5,0.00,0.000,0.00,0.00,209792000054203559,FARMTHFINALCAT106,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Watermelon Kiran (kg),,3.9,0.00,0.000,0.00,0.00,209792000054204549,FARMTHFINALCAT248821,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Apple,,0.25,0.00,0.000,0.00,0.00,209792000054203442,FARMTHFINALCAT4,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Bitter Gourd  (Karela ),,0.5,0.00,0.000,0.00,0.00,209792000054204450,FARMTHFINALCAT20,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Broccoli  - Big,,2,0.00,0.000,0.00,0.00,209792000054203523,FARMTHFINALCAT27,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Chinese Cabbage,,1.1,0.00,0.000,0.00,0.00,209792000054203919,FARMTHFINALCAT47,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
209792000800996339,Closed,209792000097945129,2023-06-30,,0.00,0.00,0.00,0.00,,,Cucumber English,,3,0.00,0.000,0.00,0.00,209792000054204162,FARMTHFINALCAT53,FRESH MENU MDP,2023-06-06,INV-122436,Sales,,,goods,1 Kg
